genomic_position,proportional_coverage,percent_gene_expression,method,sample,gene
171399553,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399554,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399555,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399556,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399557,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399558,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399559,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399560,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399561,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399562,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399563,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399564,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399565,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399566,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399567,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399568,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399569,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399570,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399571,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399572,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399573,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399574,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399575,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399576,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399577,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399578,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399579,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399580,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399581,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399582,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399583,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399584,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399585,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399586,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399587,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399588,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399589,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399590,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399591,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399592,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399593,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399594,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399595,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399596,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399597,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399598,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399599,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399600,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399601,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399602,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399603,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399604,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399605,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399606,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399607,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399608,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399609,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399610,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399611,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399612,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399613,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399614,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399615,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399616,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399617,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399618,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399619,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399620,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399621,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399622,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399623,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399624,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399625,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399626,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399627,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399628,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399629,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399630,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399631,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399632,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399633,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399634,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399635,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399636,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399637,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399638,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399639,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399640,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399641,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399642,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399643,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399644,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399645,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399646,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399647,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399648,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399649,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399650,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399651,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399652,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399653,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399654,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399655,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399656,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399657,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399658,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399659,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399660,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399661,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399662,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399663,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399664,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399665,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399666,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399667,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399668,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399669,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399670,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399671,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399672,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399673,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399674,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399675,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399676,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399677,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399678,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399679,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399680,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399681,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399682,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399683,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399684,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399685,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399686,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399687,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399688,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399689,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399690,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399691,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399692,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399693,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399694,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399695,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399696,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399697,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399698,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399699,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399700,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399701,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399702,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399703,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399704,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399705,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399706,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399707,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399708,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399709,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399710,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399711,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399712,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399713,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399714,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399715,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399716,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399717,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399718,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399719,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399720,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399721,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399722,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399723,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399724,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399725,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399726,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399727,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399728,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399729,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399730,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399731,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399732,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399733,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399734,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399735,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399736,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399737,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399738,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399739,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399740,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399741,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399742,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399743,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399744,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399745,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399746,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399747,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399748,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399749,0.0007091192738618,82.62657779038435,10x,sample_name,NPM1
171399750,0.0007091192738618,82.62657779038435,10x,sample_name,NPM1
171399751,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399752,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399753,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399754,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399755,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399756,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399757,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399758,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399759,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399760,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399761,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399762,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399763,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399764,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399765,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399766,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399767,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399768,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399769,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399770,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399771,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399772,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399773,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399774,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399775,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399776,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399777,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399778,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399779,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399780,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399781,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399782,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399783,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399784,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399785,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399786,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399787,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399788,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399789,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399790,0.0007091192738618,82.62657779038435,10x,sample_name,NPM1
171399791,0.0007091192738618,82.62657779038435,10x,sample_name,NPM1
171399792,0.0007091192738618,82.62657779038435,10x,sample_name,NPM1
171399793,0.0007091192738618,82.62657779038435,10x,sample_name,NPM1
171399794,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399795,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399796,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399797,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399798,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399799,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399800,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399801,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399802,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399803,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399804,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399805,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399806,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399807,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399808,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399809,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399810,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399811,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399812,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399813,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399814,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399815,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399816,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399817,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399818,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399819,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399820,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399821,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399822,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399823,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399824,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399825,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399826,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399827,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399828,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399829,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399830,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399831,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399832,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399833,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399834,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399835,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399836,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399837,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399838,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399839,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399840,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399841,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399842,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399843,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399844,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399845,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399846,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399847,0.0015600624024961,82.62657779038435,10x,sample_name,NPM1
171399848,0.0015600624024961,82.62657779038435,10x,sample_name,NPM1
171399849,0.0015600624024961,82.62657779038435,10x,sample_name,NPM1
171399850,0.0015600624024961,82.62657779038435,10x,sample_name,NPM1
171399851,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399852,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399853,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399854,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399855,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399856,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399857,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399858,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399859,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399860,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399861,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399862,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399863,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399864,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399865,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399866,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399867,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399868,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399869,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399870,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399871,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399872,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399873,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399874,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399875,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399876,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399877,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399878,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399879,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399880,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399881,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399882,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399883,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399884,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399885,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399886,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171399887,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399888,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399889,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399890,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399891,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399892,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399893,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399894,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399895,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399896,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399897,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399898,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399899,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399900,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399901,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399902,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399903,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399904,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399905,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399906,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399907,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171399908,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399909,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399910,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399911,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399912,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399913,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399914,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399915,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399916,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399917,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399918,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399919,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399920,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399921,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171399922,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399923,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399924,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399925,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399926,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399927,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399928,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399929,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399930,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399931,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399932,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399933,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399934,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399935,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399936,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399937,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399938,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399939,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399940,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399941,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399942,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399943,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399944,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399945,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171399946,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399947,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399948,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399949,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399950,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171399951,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399952,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399953,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399954,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399955,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399956,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399957,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171399958,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399959,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399960,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399961,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171399962,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
